setNum;name_en;name_de;year;recommendedRetailPrice €
850581;Friends Brick Calendar;LEGO® Friends 850581 LEGO® Friends Steine- Kalender;2013;12.99
850591;Friends Name Sign;LEGO® Friends 850591 LEGO® Friends Namensschild;2013;9.99
850595;Friends Notebook;LEGO® Buch 850595 LEGO® Friends Notizbuch;2014;12.99
850597;Friends Carry Case;LEGO® 850597 LEGO® Friends Aufbewahrungsbox;2013;12.99
850598;Legends of Chima Game Cards Binder;LEGO® 850598 Spielkartenalbum;2013;9.99
850602;Cragger Key Chain;LEGO® 850602 LEGO® Legends of Chima™ Cragger Schlüsselanhänger;2013;4.99
850607;Eris;LEGO® 850607 LEGO® Legends of Chima™ Eris Schlüsselanhänger;2013;3.99
850608;Laval;LEGO® 850608 LEGO® Legends of Chima™ Laval Schlüsselanhänger;2013;3.99
850617;City Police Accessory Set;LEGO® City 850617 LEGO® City Polizei-Zubehör- Set;2013;12.99
850618;City Fire Accessory Set;LEGO® City 850618 LEGO® City Feuerwehr-Zubehör- Set;2013;12.99
850635;Darth Vader Magnet;LEGO® 850635 LEGO® Star Wars™ Darth Vader™ Magnet;2013;5.99
850642;Stormtrooper Magnet;LEGO® 850642 LEGO® Star Wars™ Stormtrooper™ Magnet;2013;5.99
850646;Donatello Key Chain;LEGO® 850646 LEGO® Teenage Mutant Ninja Turtles™ Donatello Schlüsselanhänger;2013;3.99
850648;Leonardo Key Chain;LEGO® 850648 LEGO® Teenage Mutant Ninja Turtles™ Leonardo Schlüsselanhänger;2013;3.99
850653;Michelangelo Key Chain;LEGO® 850653 LEGO® Teenage Mutant Ninja Turtles™ Michelangelo Schlüsselanhänger;2013;4.99
850656;Raphael Key Chain;LEGO® 850656 LEGO® Teenage Mutant Ninja Turtles™ Raphael Schlüsselanhänger;2013;3.99
850664;Batman Magnet;LEGO® 850664 LEGO® DC Universe™ Super Heroes Batman™ Magnet;2013;5.99
850670;Superman Magnet;LEGO® 850670 LEGO® DC Universe™ Super Heroes Superman™ Magnet;2013;5.99
850682;Bilbo Baggins Magnet;LEGO® 850682 LEGO® Der Hobbit: Eine unerwartete Reise Bilbo Beutlin™ Magnet;2013;5.99
850686;Notebook;LEGO® 850686 Notizbuch mit Noppen;2013;9.99
850702;Classic Picture Frame;LEGO® 850702 Klassischer Bilderrahmen;2013;12.99
850705;Salt and Pepper Set;LEGO® 850705 Salz- und Pfefferstreuer;2013;5.99
850771;Brickley Key Chain;LEGO® 850771 LEGO® Brickley Anhänger;2013;3.99
850779;Legends of Chima Minifigure Accessory Set;LEGO® Legends Of Chima 850779 LEGO® Legends of Chima™ Minifiguren-Zubehör-Set;2013;12.99
850789;Horse Bag Charm;LEGO® 850789 LEGO® Friends Pferdeanhänger;2013;3.99
850791;Minifigure Birthday Set;LEGO® 850791 LEGO® Minifiguren- Geburtstagsset;2013;7.99
850798;Classic Name Sign;LEGO® 850798 Namensschild;2013;9.99
850800;Hedgehog Bag Charm;LEGO® 850800 Igel-Anhänger;2013;3.99
850806;Drinking Bottle-Pink;LEGO® 850806 Trinkflasche – Rosa;2016;7.99
850807;Gold Minifigure Key Chain;LEGO® 850807 Goldener LEGO® Minifigur- Schlüsselanhänger;2013;4.99
850808;Gold 2x4 Stud Key Chain;LEGO® 850808 Goldener 2x4 LEGO® Stein- Schlüsselanhänger;2013;4.99
850814;The Hulk Key Chain;LEGO® 850814 LEGO® Marvel Super Heroes The Hulk™ Schlüsselanhänger;2013;4.99
850841;Classic Gift Wrap;LEGO® 850841 Klassisches LEGO® Geschenkpapier;2013;4.99
850884;King Key Chain;LEGO® 850884 LEGO® Castle König Schlüsselanhänger;2014;3.99
850886;Dragon Wizard Key Chain;LEGO® 850886 LEGO® Castle Drachenzauberer Schlüsselanhänger;2014;3.99
850888;Castle Knights Accessory Set;LEGO® Castle 850888 LEGO® Castle Ritter- Zubehör-Set;2014;12.99
850889;Castle Dragons Accessory Set;LEGO® Castle 850889 LEGO® Castle Drachen- Zubehör-Set;2014;12.99
850894;Emmet Key Chain;LEGO® 850894 THE LEGO® MOVIE™ Emmet Schlüsselanhänger;2014;4.99
850895;Wyldstyle Key Chain;LEGO® 850895 THE LEGO® MOVIE™ Wyldstyle Schlüsselanhänger;2014;4.99
850896;Bad Cop Key Chain;LEGO® 850896 THE LEGO® MOVIE™ Bad Cop Schlüsselanhänger;2014;4.99
850899;Legends of Chima Playmat;LEGO® 850899 LEGO® Legends of Chima™ Spielmatte;2014;12.99
850909;Sir Fangar Key Chain;LEGO® 850909 Sir Fangar Schlüsselanhänger;2014;4.99
850910;Legends of Chima Minifigure Accessory Set;LEGO® Legends Of Chima 850910 LEGO® Legends of Chima™ Minifiguren-Zubehör-Set;2014;12.99
850913;Fire and Ice Minifigure Accessory Set;LEGO® Legends Of Chima 850913 Feuer und Eis Minifiguren-Zubehör-Set;2014;12.99
850929;City Playmat;LEGO® 850929 LEGO® City Spielmatte;2014;12.99
850932;Polar Accessory Set;LEGO® City 850932 Arktis Zubehör-Set;2014;12.99
850933;Policeman Key Chain;LEGO® 850933 LEGO® City Polizist Schlüsselanhänger;2014;3.99
850936;Halloween Set;LEGO® 850936 Halloween-Set;2014;7.99
850939;Santa Set;LEGO® 850939 Weihnachtsmann-Set;2014;7.99
850949;Christmas Snow Hut Ornament;LEGO® 850949 Christbaumkugel mit verschneiter Hütte;2014;7.99
850950;Christmas Cat Ornament;LEGO® 850950 Christbaumkugel mit Kätzchen;2014;7.99
850951;Girl Minifigure Key Chain;LEGO® 850951 LEGO® Mädchen-Minifigur Schlüsselanhänger;2015;4.99
850952;Classic Firetruck Bag Charm;LEGO® 850952 LEGO® Feuerwehrwagen- Anhänger;2014;4.99
850963;LEGO® Friends Tumbler 2014;LEGO® 850963 LEGO® Friends Trinkglas 2014;2014;7.99
850967;Jungle Accessory Set;LEGO® Friends 850967 LEGO® Friends Dschungel- Zubehör-Set;2014;12.99
850972;Friendship Book;LEGO® Buch 850972 LEGO® Friends Freundschaftsbuch;2014;7.99
850996;Darth Vader Key Chain;LEGO® 850996 LEGO® Star Wars™ Darth Vader Schlüsselanhänger;2014;4.99
850997;Princess Leia Key Chain;LEGO® 850997 LEGO® Star Wars™ Prinzessin Leia™ Schlüsselanhänger;2014;4.99
850998;Boba Fett Key Chain;LEGO® 850998 LEGO® Star Wars™ Boba Fett™ Schlüsselanhänger;2014;4.99
850999;Stormtrooper Key Chain;LEGO® 850999 LEGO® Star Wars™ Stormtrooper™ Schlüsselanhänger;2014;4.99
851003;The Joker Key Chain;LEGO® 851003 LEGO® Super Heroes The Joker Schlüsselanhänger;2014;4.99
851005;Batgirl Key Chain;LEGO® 851005 LEGO® Super Heroes Batgirl Schlüsselanhänger;2014;4.99
851007;Wolverine Magnet;LEGO® 851007 Wolverine Magnet;2014;5.99
851015;Legends of Chima Scorpion Sword & Shield;LEGO® 851015 LEGO® Legends of Chima™ Skorpion-Schwert und -Schild;2014;14.99
851317;Boba Fett Magnet;LEGO® 851317 LEGO® Star Wars™ Boba Fett™als Magnet;2014;5.99
851325;Jungle Playmat;LEGO® 851325 LEGO® Friends Dschungel- Spielmatte;2014;12.99
851335;Ninja Sword;LEGO® 851335 Ninja-Schwert;2015;9.99
851336;Ninja Fork Weapon;LEGO® 851336 Ninja Fork Weapon;2015;7.99
851338;Ninja Belt & Throwing Star;LEGO® 851338 Ninja-Gürtel mit Wurfstern;2015;9.99
851339;Ninja Bandana;LEGO® 851339 Ninja-Bandanatuch;2015;3.99
851341;LEGO® Elves Playmat;LEGO® 851341 LEGO® Elves Spielmatte;2015;12.99
851342;Ninja Army Building Set;LEGO® Ninjago 851342 Armee-Bauset;2015;12.99
851343;Drinking Bottle;LEGO® 851343 LEGO Ninjago Trinkflasche;2015;7.99
851344;Tumbler;LEGO® 851344 Becher;2015;6.99
851345;Ninjago Playmat;LEGO® 851345 Spielmatte;2015;12.99
851351;Ninja Kai Key Chain;LEGO® 851351 LEGO® Ninjago Kai Schlüsselanhänger;2015;4.99
851352;Titanium Ninja Zane Key Chain;LEGO® 851352 Titan-Ninja Zane Schlüsselanhänger;2015;4.99
851353;Anacondrai Kapau Key Chain;LEGO® 851353 Anacondrai Kapau Schlüsselanhänger;2015;4.99
851362;Friends Party Set;LEGO® 851362 LEGO® Friends Party-Set;2015;6.99
851368;Laval Key Chain;LEGO® Legends Of Chima 851368 Chima Keychain Laval 2015;2015;3.99
851369;Icebite Key Chain;LEGO® 851369 Icebite Schlüsselanhänger;2015;3.99
851393;Mermaid Key Chain;LEGO® 851393 Meerjungfrau Schlüsselanhänger;2015;4.99
851394;Gingerbread Man Key Chain;LEGO® 851394 Lebkuchenmann Schlüsselanhänger;2015;4.99
851395;Robot Key Chain;LEGO® 851395 Roboter Schlüsselanhänger;2015;4.99
851400;Upscaled Mug Red;LEGO® 851400 Roter Becher in voller Lebensgröße;2015;9.99
851406;Metalized 2x4 Key Chain;LEGO® 851406 Schlüsselanhänger mit metallbeschichtetem 2 x 4-Stein;2015;4.99
851417;Friends Wall Stickers;LEGO® Friends 851417 Friends Wand- Sticker;2015;12.99
851464;Chewbacca Key Chain;LEGO® 851464 LEGO® Star Wars™ Schlüsselanhänger Chewbacca™;2007;3.99
852550;Yoda Key Chain;LEGO® 852550 LEGO® Star Wars™ Schlüsselanhänger Yoda™;2009;3.99
852837;C-3PO Key Chain;LEGO® 852837 C-3PO Key Chain;2010;3.99
852841;Princess Leia;LEGO® 852841 Princess Leia Key Chain;2010;3.99
852981;Dobby Key Chain;LEGO® 852981 Dobby Key Chain;2010;3.99
852987;Penguin Key Chain;LEGO® 852987 Pinguin Schlüsselanhänger;2010;4.99
853176;Skeleton Mummy Battle Pack;LEGO® Pharaoh's Quest 853176 Skeleton Mummy Battle Pack;2011;9.99
853187;Captain Jack Sparrow Key Chain;LEGO® 853187 Fluch der Karibik: Jack Sparrow Schlüsselanhänger;2011;3.99
853191;Pirates of the Caribbean Magnet Set;LEGO® 853191 Pirates of the Caribbean Magnet Set;2011;9.99
853213;Drink Tumbler;LEGO® 853213 Trinkglas;2012;5.99
853219;Pirates of the Caribbean Battle Pack;LEGO® Pirates of the Caribbean 853219 Pirates of the Caribbean Battle Pack;2011;9.99
853358;Heroica Storage Mat;LEGO® Games 853358 LEGO HEROICA Storage Mat;2011;34.99
853373;Kingdoms Chess Set;LEGO® 853373 LEGO® Kingdoms Schach-Set;2012;44.99
853378;City Firemen Minifigure Pack;LEGO® City 853378 City Forest Fire - Feuerwehr Zubehör Pack;2012;12.99
853379;Purple Brick Key Chain;LEGO® 853379 LEGO® Stein Schlüsselanhänger in Violett;2015;3.99
853380;Turquoise Brick Key Chain;LEGO® 853380 LEGO® Stein Schlüsselanhänger in Türkis;2015;3.99
853393;Friends Picture Frame;LEGO® 853393 LEGO® Friends Bilderrahmen;2012;12.99
853429;Batman Key Chain;LEGO® 853429 LEGO® DC Universe™ Super Heroes Batman™ Schlüsselanhänger;2012;4.99
853430;Superman Key Chain;LEGO® 853430 LEGO® Super Heroes Superman™ Schlüsselanhänger;2012;4.99
853433;Wonder Woman Key Chain;LEGO® 853433 LEGO® Super Heroes Wonder Woman Schlüsselanhänger;2012;4.99
853439;Upscaled Mug Purple;LEGO® 853439 Friends Becher in voller Lebensgröße;2015;9.99
853440;Friends Jewelery Set;LEGO® 853440 LEGO® Friends Schmuck-Set;2015;7.99
853441;Mini-doll Carry Case;LEGO® Friends 853441 Spielfigurenkoffer;2015;12.99
853444;Friends Mirror;LEGO® 853444 LEGO® Friends Spiegel;2015;5.99
853447;Ninja Sword & Sheath;LEGO® 853447 Ninja-Schwert mit Scheide;2015;14.99
853448;Elves Diary;LEGO® 853448 Elves Tagebuch;2015;7.99
853449;Yoda Key Chain;LEGO® 853449 Yoda™ Schlüsselanhänger;2015;4.99
853450;Emperor's Royal Guard Key Chain;LEGO® 853450 Imperiale Ehrengarde™ Schlüsselanhänger;2015;4.99
853451;Chewbacca Key Chain;LEGO® 853451 Chewbacca™ Schlüsselanhänger;2015;4.99
853452;Green Lantern;LEGO® 853452 Keychain Green Lantern;2015;4.99
853454;Flash;LEGO® 853454 Keychain Flash;2015;4.99
853455;Supergirl Key Chain;LEGO® 853455 Keychain Supergirl;2015;4.99
853456;Martian Manhunter Key Chain;LEGO® 853456 Keychain Martian Manhunter;2015;4.99
853461;Elves Bag Charm;LEGO® 853461 LEGO® Elves Anhänger;2015;4.99
853463;Swamp Police Key Chain;LEGO® 853463 Sumpfpolizei Schlüsselanhänger;2015;4.99
853464;Swamp Police Drinking Bottle;LEGO® 853464 Sumpfpolizei- Trinkflasche;2015;7.99
853465;Upscaled Mug Blue;LEGO® 853465 Blauer Becher in voller Lebensgröße;2015;9.99
853469;Wicket Key Chain;LEGO® 853469 Keychain Wicket 2015;2015;4.99
853470;R2-D2 Key Chain;LEGO® 853470 R2-D2™ Schlüsselanhänger;2015;4.99
853471;C-3PO Key Chain;LEGO® 853471 C-3PO™ Schlüsselanhänger;2015;4.99
853472;Luke Skywalker Key Chain;LEGO® 853472 Luke Skywalker™ Schlüsselanhänger;2015;4.99
853474;Commander Gree Key Chain;LEGO® 853474 Kommandant Gree™ Schlüsselanhänger;2015;4.99
853475;Imperial Gunner Key Chain;LEGO® 853475 Imperialer Bordschütze™ Schlüsselanhänger;2015;4.99
853476;Yoda Magnet;LEGO® 853476 Yoda™ Magnet;2015;5.99
853503;Macy's Mace;LEGO® Nexo Knights 853503 Macys Keule;2016;9.99
853507;Knight's Power-Up Shield;LEGO® Nexo Knights 853507 Ritter- Verstärkungsschild;2016;14.99
853515;Knights Army-Building Set;LEGO® Nexo Knights 853515 Truppenverstärkungsset;2016;12.99
853516;Monsters Army-Building Set;LEGO® Nexo Knights 853516 Monsterverstärkungsset;2016;12.99
853520;Aaron;LEGO® 853520 LEGO® NEXO KNIGHTS™ Aaron Schlüsselanhänger;2016;4.99
853521;Clay;LEGO® 853521 LEGO® NEXO KNIGHTS™ Clay Schlüsselanhänger;2016;4.99
853522;Macy;LEGO® 853522 LEGO® NEXO KNIGHTS™ Macy Schlüsselanhänger;2016;4.99
853524;Lance;LEGO® 853524 LEGO® NEXO KNIGHTS™ Lance Schlüsselanhänger;2016;4.99
853525;Jestro;LEGO® 853525 LEGO® NEXO KNIGHTS™ Jestro Schlüsselanhänger;2016;4.99
853529;Ninjago Customizable Sword;LEGO® Ninjago 853529 Flexibles Schwert;2016;17.99
853534;Skybound Jay Key Chain;LEGO® 853534 Skybound Jay Schlüsselanhänger;2016;4.99
853547;Emma Key Chain;LEGO® 853547 Friends Emma Schlüsselanhänger;2016;4.99
853548;Andrea Key Chain;LEGO® 853548 Friends Andrea Schlüsselanhänger;2016;4.99
853549;Mia Key Chain;LEGO® 853549 Friends Mia Schlüsselanhänger;2016;4.99
853550;Stephanie Key Chain;LEGO® 853550 Friends Stephanie Schlüsselanhänger;2016;4.99
853551;Olivia Key Chain;LEGO® 853551 Friends Olivia Schlüsselanhänger;2016;4.99
853556;Mini-doll Campsite Set;LEGO® Friends 853556 Spielfiguren-Zeltlager- Set;2016;12.99
853559;Emily Jones Key Chain;LEGO® 853559 LEGO® Elves Emily Jones Schlüsselanhänger;2016;4.99
853560;Azari the Fire Elf Key Chain;LEGO® 853560 LEGO® Elves Azari die Feuerelfe Schlüsselanhänger;2016;4.99
853561;Wind Elf Aira;LEGO® 853561 LEGO® Elves Aira die Windelfe Schlüsselanhänger;2016;4.99
853562;Water Elf Naida;LEGO® 853562 LEGO® Elves Naida die Wasserelfe Schlüsselanhänger;2016;4.99
853563;Baby Wind Dragon Fledge Bag Charm;LEGO® 853563 LEGO® Elves Fledge die kleine Winddrachin Anhänger;2016;4.99
853564;Me and My Dragon;LEGO® 853564 LEGO® Elves Mein Drache und ich Präsentationskoffer;2016;12.99
853568;Prison Guard Key Chain;LEGO® 853568 City Gefängniswärter Schlüsselanhänger;2016;4.99
853569;Notebook with Studs;LEGO® 853569 LEGO® Notizbuch mit Noppen;2016;9.99
853570;City Prison Island Accessory Pack;LEGO® City 853570 Gefängnisinsel- Zubehör-Pack;2017;12.99
853571;Hot Dog Guy Key Chain;LEGO® 853571 City Mann im Hot-Dog-Kostüm Schlüsselanhänger;2016;4.99
853572;Bumblebee Girl Key Chain;LEGO® 853572 Bienen-Kostüm-Mädchen Schlüsselanhänger;2016;4.99
853573;Yellow Car Bag Charm;LEGO® 853573 LEGO® Gelbes Auto Anhänger;2016;4.99
853574;Christmas Ornament Reindeer;LEGO® 853574 Weihnachtsschmuck mit Rentier;2016;7.99
853580;Key Rack;LEGO® 853580 Schlüsselanhänger-Halterung;2016;14.99
853591;Batman Key Chain;LEGO® 853591 LEGO® DC Comics Super Heroes Batman™ Schlüsselanhänger;2016;4.99
853592;Black Widow;LEGO® 853592 LEGO® Marvel Super Heroes Black Widow Schlüsselanhänger;2016;4.99
853602;Finn Key Chain;LEGO® 853602 LEGO® Star Wars™ Finn™ Schlüsselanhänger;2016;4.99
853603;Rey Key Chain;LEGO® 853603 LEGO® Star Wars™ Rey™ Schlüsselanhänger;2016;4.99
853604;BB-8 Key Chain;LEGO® 853604 LEGO® Star Wars BB-8™ Schlüsselanhänger;2016;4.99
853605;Poe Dameron Key Chain;LEGO® 853605 LEGO® Star Wars Poe Dameron™ Schlüsselanhänger;2016;4.99
853609;Minecraft Skin Pack;LEGO® Minecraft 853609 LEGO® Minecraft™ Skin Set 1;2016;12.99
853610;Minecraft Skin Pack 2;LEGO® Minecraft 853610 LEGO® Minecraft™ Skin Set 2;2016;12.99
853611;Marvel Super Heroes Minifigure Display Frame;LEGO® 853611 LEGO® Marvel Super Heroes Minifiguren-Rahmen;2016;14.99
853632;Batman Key Chain;LEGO® 853632 THE LEGO® BATMAN MOVIE – Batman™ Schlüsselanhänger;2017;4.99
853633;The Joker Key Chain;LEGO® 853633 THE LEGO® BATMAN MOVIE – The Joker™ Schlüsselanhänger;2017;4.99
853634;Robin Key Chain;LEGO® 853634 THE LEGO® BATMAN MOVIE – Robin™ Schlüsselanhänger;2017;4.99
853635;Catwoman Key Chain;LEGO® 853635 THE LEGO® BATMAN MOVIE – Catwoman™ Schlüsselanhänger;2017;4.99
853636;Harley Quinn Key Chain;LEGO® 853636 THE LEGO® BATMAN MOVIE – Harley Quinn™ Schlüsselanhänger;2017;4.99
853637;Upscaled Mug Black;LEGO® 853637 THE LEGO® BATMAN MOVIE – Batman™ Becher in Echtgröße;2017;9.99
853638;BATMAN MINIFIGURE COLLECTOR FRAME;LEGO® The LEGO Batman Movie 853638 Batman™ Minifigur-Sammlerrahmen;2017;14.99
853639;Batman Tumbler;LEGO® 853639 THE LEGO® BATMAN MOVIE – Batman™ Trinkglas;2017;7.99
853648;Roblin Bag Charm;LEGO® 853648 LEGO® Elves Roblin- Taschenanhänger;2017;4.99
853649;Batman Notebook with Stud Cover;LEGO® 853649 THE LEGO® BATMAN MOVIE – Batman™ Notizbuch mit Noppen;2017;12.99
853650;Movie Maker Set;LEGO® The LEGO Batman Movie 853650 THE LEGO® BATMAN MOVIE – Batman™ Movie Maker Set;2017;19.99
853651;The Batman Movie Accessory Set;LEGO® The LEGO Batman Movie 853651 THE LEGO® BATMAN MOVIE – Batman™ Zubehör-Set;2017;12.99
853654;Aira the Wind Elf Key Chain;LEGO® 853654 LEGO® Elves Aira die Windelfe Schlüsselanhänger;2017;4.99
853656;City Playmat;LEGO® City 853656 Spielmatte 2017;2018;24.99
853660;The Joker Minifigure Plush;LEGO® 853660 THE LEGO® BATMAN MOVIE – The Joker™ Luxus-Minifigur;2017;24.99
853663;Iconic Holiday Magnet;LEGO® 853663 LEGO® Iconic Weihnachts- Magnet;2017;9.99
853665;Iconic Tumbler;LEGO® 853665 LEGO® Iconic Trinkbecher;2017;7.99
853666;Shark Suit Guy Key Chain;LEGO® 853666 LEGO® Haimann- Schlüsselanhänger;2017;4.99
853667;Ballerina Key Chain;LEGO® 853667 LEGO® Ballerina- Schlüsselanhänger;2017;4.99
853668;Iconic Drinking Bottle;LEGO® 853668 LEGO® Iconic Trinkflasche;2017;7.99
853670;Christmas Ornament Snowman;LEGO® 853670 LEGO® Iconic Weihnachtsbaum- Schneemann;2017;7.99
853671;Heartlake City Playmat 2017 with Parts;LEGO® Friends 853671 Heartlake City Spielmatte 2017;2017;24.99
853676;Nexo Knights Accessory Set;LEGO® Nexo Knights 853676 LEGO® NEXO KNIGHTS™ Zubehörset 2017;2018;12.99
853677;Stone Monsters Accessory Set;LEGO® Nexo Knights 853677 LEGO® NEXO KNIGHTS™ Felsmonster-Zubehörset 2017;2017;12.99
853682;Macy Key Chain;LEGO® 853682 LEGO® NEXO KNIGHTS™ Macy Schlüsselanhänger;2017;4.99
853683;Jestro Key Chain;LEGO® 853683 LEGO® NEXO KNIGHTS™ Jestro Schlüsselanhänger;2017;4.99
853684;Lance Key Chain;LEGO® 853684 LEGO® NEXO KNIGHTS™ Lance Schlüsselanhänger;2017;4.99
853685;Aaron Key Chain;LEGO® 853685 LEGO® NEXO KNIGHTS™ Aaron Schlüsselanhänger;2017;4.99
853686;Clay Key Chain;LEGO® 853686 LEGO® NEXO KNIGHTS™ Clay Schlüsselanhänger;2017;4.99
853687;Elemental Masters Battle Pack;LEGO® Ninjago 853687 LEGO® NINJAGO® Zubehörset 2017;2017;12.99
853688;Time Blade Claw;LEGO® 853688 LEGO® NINJAGO® Zeitklingen-Klaue;2017;7.99
853689;Vermillion Sword;LEGO® 853689 LEGO® NINJAGO® Vermillion- Schwert;2017;9.99
853690;Kai Key Chain;LEGO® 853690 LEGO® NINJAGO® Kai Schlüsselanhänger;2017;4.99
853694;Kai Key Chain;LEGO® 853694 THE LEGO® NINJAGO® MOVIE™ Kai Schlüsselanhänger;2017;4.99
853695;Zane Key Chain;LEGO® 853695 THE LEGO® NINJAGO® MOVIE™ Zane Schlüsselanhänger;2017;4.99
853696;Jay Key Chain;LEGO® 853696 THE LEGO® NINJAGO® MOVIE™ Jay Schlüsselanhänger;2017;4.99
853697;Cole Key Chain;LEGO® 853697 THE LEGO® NINJAGO® MOVIE™ Cole Schlüsselanhänger;2017;4.99
853698;Lloyd Key Chain;LEGO® 853698 THE LEGO® NINJAGO® MOVIE™ Lloyd Schlüsselanhänger;2017;4.99
853699;Nya Key Chain;LEGO® 853699 THE LEGO® NINJAGO® MOVIE™ Nya Schlüsselanhänger;2017;4.99
853700;Nunchucks;LEGO® 853700 THE LEGO® NINJAGO® MOVIE™ Nunchaku;2017;9.99
853701;Sword & Sheath;LEGO® 853701 NINJAGO® Movie Sword & Sheath;2017;19.99
853702;Movie Maker Set;LEGO® The LEGO Ninjago Movie 853702 NINJAGO Movie Maker Set;2017;19.99
853703;Director Krennic Key Chain;LEGO® 853703 LEGO® Star Wars™ Director Krennic™ Schlüsselanhänger;2017;4.99
853704;Jyn Erso Key Chain;LEGO® 853704 LEGO® Star Wars™ Jyn Erso™ Schlüsselanhänger;2017;4.99
853705;Y-Wing Pilot Key Chain;LEGO® 853705 LEGO® Star Wars™ Y-Wing Pilot™ Schlüsselanhänger;2017;4.99
853706;Invincible Iron Man Key Chain;LEGO® 853706 LEGO® Marvel Super Heroes Invincible Iron Man Schlüsselanhänger;2017;4.99
853707;Star Lord Key Chain;LEGO® 853707 LEGO® Marvel Super Heroes Star-Lord Schlüsselanhänger;2017;4.99
853708;Rocket Key Chain;LEGO® 853708 LEGO® Marvel Super Heroes Rocket Schlüsselanhänger;2017;4.99
853744;Knightmare Batman Accessory Set;LEGO® Super Heroes 853744 Knightmare Batman™ Acc. Set 2018;2018;12.99
853747;Nya Mask;LEGO® 853747 The LEGO® Ninjago Movie Maske Nya;2018;9.99
